Malonomonas_rubra	FQZT01
Marinobacterium_georgiense	FNRJ01
Clostridium_cylindrosporum	LFVU01
Agathobaculum_desmolans	JNJN01
Desulfovibrio_desulfuricans_ND132	NC_016803.1
Rhizobacter_gummiphilus	NZ_CP015118.1
Anaerotruncus_rubiinfantis	FKLA01
Sebaldella_termitidis	NC_013517.1
Streptococcus_macacae	AEUW02
Streptococcus_marmotae	NZ_CP015196.1
Methanolobus_tindarius	AZAJ01
Lachnospira_multipara	AUJG01
Thermus_aquaticus	NZ_CP010822.1
Leptolyngbya_valderiana	LSYZ01
Thiorhodococcus_drewsii	AFWT01
Anaerovirgula_multivorans	FZOJ01
Leminorella_grimontii	AUUA01
Thalassobacillus_devorans	AWXW01
Flavobacterium_subsaxonicum	AUGP01
Enterobacter_kobei	FYBC01
Oceanospirillum_maris	AUGW01
Corynebacterium_riegelii	NZ_CP012342.1
Rheinheimera_perlucida	ARNG01
Leptonema_illini	AHKT01
Luteimonas_abyssi	JUKH01
Mitsuokella_multacida	ABWK02
Gordonia_rhizosphera	BAHC01
Bacillus_pseudofirmus	NC_013791.2
Colwellia_marinimaniae	BDQM01
Corynebacterium_marinum	NZ_CP007790.1
Methylobacter_luteus	ATYJ01
Pseudooceanicola_flagellatus	FWYD01
Mycoplasma_cloacale	JNJL01
Comamonas_serinivorans	NZ_CP021455.1
Peanut_witches-broom_phytoplasma	AMWZ01
Roseovarius_indicus	LAXI01
Mycolicibacillus_trivialis	LQPZ01
Kitasatospora_setae	NC_016109.1
Filomicrobium_insigne	FNJC01
Blattabacterium_cuenoti	NC_020510.1
Herbaspirillum_seropedicae	NZ_CP011930.1
Paenibacillus_antibioticophila	CBLK01
Oceanisphaera_psychrotolerans	MDKE01
Streptococcus_criceti	AEUV02
Moraxella_boevrei	ARBT01
Desulfuromonas_acetexigens	FOJJ01
Marinobacter_daqiaonensis	FOYW01
Microbacterium_humi	FNRY01
Collinsella_stercoris	ABXJ01
Nonlabens_marinus	NZ_AP014548.1
Lactobacillus_sucicola	BALC01
Polaribacter_atrinae	LVWE01
Lactobacillus_ginsenosidimutans	NZ_CP012034.1
Phaeobacter_italicus	CVRM01
Bartonella_quintana	NC_005955.1
Acetobacter_persici	NZ_CP014687.1
Mageeibacillus_indolicus	NC_013895.2
Natronorubrum_bangense	AOHY01
Mycoplasma_suis	NC_015155.1
Sanguibacter_suarezii	BCRT01
Azotobacter_chroococcum	NZ_CP010415.1
Deinococcus_geothermalis	NC_008025.1
Knoellia_sinensis	AVPJ01
Streptococcus_plurextorum	AUIO01
Corynebacterium_humireducens	NZ_CP005286.1
Streptococcus_sp._FDAARGOS_520	NZ_CP033810.1
Butyrivibrio_proteoclasticus	FOXO01
Methanomicrobium_mobile	JOMF01
Streptobacillus_felis	LOHX01
Lactobacillus_hokkaidonensis	NZ_AP014680.1
Algiphilus_aromaticivorans	JPOG01
Neorhizobium_galegae	NZ_HG938353.1
Atopobium_deltae	LSCR01
Thermodesulfatator_atlanticus	ATXH01
Desulfurivibrio_alkaliphilus	NC_014216.1
Campylobacter_volucris	NZ_CP007774.1
Halanaerobium_saccharolyticum	CAUI01
Pediococcus_ethanolidurans	JQBY01
Dolosigranulum_pigrum	AGEF01
Methanobrevibacter_arboriphilus	CBVX01
Sphingomonas_indica	NZ_LT840185.1
Aestuariivita_boseongensis	JXYH01
Paenibacillus_polymyxa	NC_014622.2
Hydrogenophaga_pseudoflava	BCWQ01
Lactobacillus_reuteri	NC_009513.1
Corynebacterium_jeddahense	CBYN01
Mycolicibacterium_goodii	NZ_CP012150.1
Hydrotalea_flava	FLNP01
Bariatricus_massiliensis	FLKG01
Methanococcoides_methylutens	JRHO01
Saccharothrix_espanaensis	NC_019673.1
Arenitalea_lutea	ALIH01
Thiomicrospira_aerophila	NZ_CP007030.1
Nonlabens_dokdonensis	NC_020156.1
Caldanaerovirga_acetigignens	FRCR01
Lactobacillus_hilgardii	ACGP01
Blautia_hansenii	ABYU02
Domibacillus_tundrae	LAJA01
Citrobacter_freundii	NZ_CP007557.1
Bacillus_acidiproducens	ARFQ01
Oceanicella_actignis	FRDL01
Colwellia_agarivorans	MUZU01
Hirschia_maritima	ARKC01
Thermomonospora_curvata	NC_013510.1
Roseomonas_gilardii	NZ_CP015583.1
Acidovorax_konjaci	FOMQ01
Streptococcus_uberis	NZ_CP022435.1
Thiomonas_intermedia	NZ_CP020046.1
Sulfurovum_lithotrophicum	NZ_CP011308.1
Methanosarcina_acetivorans	NC_003552.1
Owenweeksia_hongkongensis	NC_016599.1
Kibdelosporangium_aridum	FWXV01
Lactobacillus_apinorum	JXCT01
Enterococcus_canis	BCQJ01
Yersinia_pseudotuberculosis	NZ_CP033713.1
Vagococcus_lutrae	AYSH01
Lactobacillus_bombicola	FOMN01
Thermorudis_peleae	JQMP01
Paracoccus_chinensis	FNGE01
Lactobacillus_koreensis	NZ_CP012033.1
Photobacterium_aquae	LDOT01
Phaseolibacter_flectens	JAEE01
Xanthomonas_translucens	NZ_CP008714.1
Hyphomonas_jannaschiana	ARYJ01
Sporocytophaga_myxococcoides	AUFX01
Flammeovirga_pacifica	JRYR02
Thermoanaerobacter_italicus	NC_013921.1
Pseudorhodobacter_antarcticus	LGHU01
Methanocaldococcus_bathoardescens	NZ_CP009149.1
Planococcus_rifietoensis	NZ_CP013659.2
Bacillus_pseudomycoides	ACMX01
Mycoplasma_spumans	JHVF01
Amphiplicatus_metriothermophilus	FZQA01
Pustulibacterium_marinum	FPBK01
Acidovorax_temperans	JXYQ01
Erythrobacter_citreus	JYNE01
Jeotgalibacillus_campisalis	JXRR01
Cryptosporangium_aurantiacum	FRCS01
Denitrobacterium_detoxificans	NZ_CP011402.1
Clostridium_tetani	NC_004557.1
Massilia_namucuonensis	FPBO01
Tenacibaculum_holothuriorum	LAPZ01
Plautia_stali_symbiont	NC_022546.1
Viridibacillus_arvi	LILB01
Alkalibacillus_haloalkaliphilus	AKIF01
Chryseobacterium_formosense	JPRP01
Verrucomicrobium_spinosum	ABIZ01
Bradyrhizobium_valentinum	LLXX01
Anaerotignum_neopropionicum	LRVM01
Aeromicrobium_massiliense	CAHG01
Cronobacter_sakazakii	NZ_CP011047.1
Capnocytophaga_canis	CDOI01
Microbacterium_profundi	JPSY01
Streptomyces_griseoruber	LIQS01
Lactobacillus_secaliphilus	JQBW01
Nocardia_higoensis	BAGA01
Methanobrevibacter_ruminantium	NC_013790.1
Treponema_succinifaciens	NC_015385.1
Flavobacterium_noncentrifugens	FNEZ01
Dyella_jiangningensis	CP007444.1
Arthrobacter_globiformis	BAEG01
Streptomyces_griseoplanus	LIQR01
Thalassospira_xiamenensis	NZ_CP004388.1
Alkalibacterium_subtropicum	FOLT01
Sphaerochaeta_coccoides	NC_015436.1
Erythrobacter_gangjinensis	NZ_CP018097.1
Melaminivora_alkalimesophila	ALEE01
Photorhabdus_thracensis	NZ_CP011104.1
Clostridium_leptum	ABCB02
Methanobrevibacter_wolinii	JHWX01
Leptolinea_tardivitalis	BBYA01
Arthrobacter_agilis	NFSC01
Gimesia_maris	ABCE01
Corynebacterium_urinapleomorphum	FTLL01
Crenothrix_polyspora	FUKI01
Methyloligella_halotolerans	MASI01
Actinomadura_oligospora	JADG01
Pediococcus_cellicola	JQBR01
Nocardia_rhamnosiphila	JOAJ01
Litorimicrobium_taeanense	FOEP01
Clostridiisalibacter_paucivorans	JHVL01
Lactobacillus_brantae	AYZQ01
Spirulina_subsalsa	ALVR01
Paenibacillus_barengoltzii	ASSZ01
Leisingera_daeponensis	AXBD01
Lactobacillus_fermentum	NC_010610.1
Pseudonocardia_thermophila	FRAP01
Alicyclobacillus_macrosporangiidus	JNIL01
Novosphingobium_fuchskuhlense	LLZS01
Austwickia_chelonae	BAGZ01
Lactobacillus_apis	JXLG01
Methylacidiphilum_infernorum	NC_010794.1
Lachnoclostridium_phytofermentans	NC_010001.1
Chromobacterium_amazonense	MKCR01
Devosia_geojensis	JZEX01
Perlucidibaca_piscinae	ATUE01
Actinomyces_johnsonii	AWSE01
Mycoplasma_felifaucium	JHXS01
Solimonas_soli	AXDW01
Acetomicrobium_mobile	NC_018024.1
Pseudonocardia_acaciae	JIAI01
Pseudomonas_pohangensis	NZ_LT629785.1
Brevibacillus_panacihumi	AYJU01
Dysgonomonas_mossii	ADLW01
Trichococcus_collinsii	FJNA01
Prochlorothrix_hollandica	ANKN01
Gottschalkia_acidurici	NC_018664.1
Sinomicrobium_oceani	FPJE01
Mucilaginibacter_mallensis	NZ_LT629740.1
Sulfurihydrogenibium_azorense	NC_012438.1
Prevotella_fusca	NZ_CP012074.1
Xanthomonas_sacchari	NZ_CP010409.1
Legionella_norrlandica	JNCF01
Spiroplasma_culicicola	NZ_CP006681.1
Vibrio_genomosp._F10	AJYQ02
Candidimonas_nitroreducens	NJIH01
Bacillus_pumilus	NZ_CP011007.1
Lactobacillus_algidus	AZDI01
Staphylococcus_gallinarum	JXCF01
Neokomagataea_thailandica	BCZB01
Noviherbaspirillum_massiliense	CAHF01
Pseudoruegeria_lutimaris	FNEK01
Streptococcus_equi	NC_012471.1
Janibacter_anophelis	BCSQ01
Legionella_drancourtii	ACUL02
Rhizobium_etli	NC_007761.1
Desulfuromonas_acetoxidans	AAEW02
Oceanobacillus_timonensis	FVZA01
Algicola_sagamiensis	ARFX01
Ventosimonas_gracilis	LSZO01
Herbidospora_mongoliensis	BBXD01
Idiomarina_xiamenensis	AMRG01
Halobacteriovorax_marinus	NC_016620.1
Methanobrevibacter_millerae	NZ_CP011266.1
Desulfobacter_vibrioformis	JQKJ01
Pedobacter_cryoconitis	NZ_CP014504.1
Leptospira_kirschneri	AHMN02
secondary_endosymbiont_of_Ctenarytaina_eucalypti	NC_018419.1
Nissabacter_archeti	FQXW01
Rhizobium_undicola	JHXQ01
Actinocatenispora_sera	JOEG01
Haloarchaeobius_iranensis	FNIA01
Agrococcus_baldri	FOZN01
Syntrophomonas_wolfei	NC_008346.1
Methanobrevibacter_smithii	NC_009515.1
Moheibacter_sediminis	FWXS01
Serratia_rubidaea	NZ_CP014474.1
Streptococcus_anginosus	NZ_AP013072.1
Terrimonas_ferruginea	AUDS01
Streptococcus_agalactiae	NZ_CP026082.1
Christensenella_timonensis	FLKP01
Borrelia_anserina	NZ_CP013704.1
Methylobacterium_aquaticum	NZ_AP014704.1
Solitalea_canadensis	NC_017770.1
Methyloversatilis_universalis	AFHG01
Jannaschia_rubra	CXPG01
Symbiobacterium_thermophilum	NC_006177.1
Neofamilia_massiliensis	CYUJ01
Methanobacterium_formicicum	NZ_CP006933.1
Nitrospira_defluvii	NC_014355.1
Mycoplasma_fermentans	NC_014921.1
Wolbachia_endosymbiont_of_Onchocerca_ochengi	NC_018267.1
Halobacterium_salinarum	NC_002607.1
Raineyella_antarctica	FMYF01
Aureimonas_jatrophae	FNIT01
Allochromatium_vinosum	NC_013851.1
Lactobacillus_jensenii	NZ_CP018809.1
Marinobacter_adhaerens	CP001978.1
Neptunomonas_phycophila	MRCI01
Thermotoga_caldifontis	NZ_AP014509.1
Acinetobacter_defluvii	NZ_CP029392.1
Peptoniphilus_grossensis	MJIH01
Acidovorax_valerianellae	FMZC01
Pseudonocardia_asaccharolytica	AUII01
Comamonas_terrae	BCNT01
Thiobacillus_thioparus	ARDU01
Arcobacter_nitrofigilis	NC_014166.1
Martelella_endophytica	NZ_CP010803.1
Kerstersia_gyiorum	LBNE01
Amycolatopsis_methanolica	NZ_CP009110.1
Buttiauxella_ferragutiae	LXEQ01
Chryseobacterium_indologenes	NZ_CP018786.1
Gordonia_neofelifaecis	AEUD01
Frankia_inefficax	NC_014666.1
Thiothrix_lacustris	JHYQ01
Sphingomonas_haloaromaticamans	MIPT01
Thermostaphylospora_chromogena	FNKK01
Streptococcus_entericus	ARCC01
Anditalea_andensis	JMIH01
Rhizobium_gallicum	CP006879.1
Mycoplasma_columborale	JNJZ01
Halalkalicoccus_paucihalophilus	LTAZ01
Halanaerobium_salsuginis	FOTI01
Thermonema_rossianum	AUGC01
Flavobacterium_fluvii	FQWB01
Aliiglaciecola_lipolytica	BAEN01
Aquimarina_longa	AVQK01
Azospirillum_brasilense	NZ_CP012914.1
Streptomyces_rimosus	JNYR01
Parvimonas_micra	NZ_CP009761.1
Ammonifex_degensii	NC_013385.1
Herbiconiux_ginsengi	FNPZ01
Bacteroides_ovatus	NZ_CP012938.1
Chitinophaga_sancti	FPIZ01
Lactobacillus_parabuchneri	NZ_CP018796.1
Olsenella_uli	NC_014363.1
Melissococcus_plutonius	NZ_CP006683.1
Nocardia_amikacinitolerans	BDAU01
Amphibacillus_marinus	FODJ01
Thiocystis_violascens	NC_018012.1
Pseudomonas_guineae	FOQL01
Actinoplanes_friuliensis	NC_022657.1
Pseudoclavibacter_soli	AUIC01
Sinorhizobium_fredii	NC_016812.1
Mycoplasma_pullorum	NZ_CP017813.1
Clostridium_homopropionicum	LHUR01
Altererythrobacter_dongtanensis	NZ_CP016591.1
Halioglobus_pacificus	NZ_CP019046.1
Pseudooceanicola_nanhaiensis	JHZF01
Thioalkalivibrio_paradoxus	NZ_CP007029.1
Deinococcus_pimensis	AZYF01
Pseudomonas_caeni	ATXQ01
Spirosoma_aerolatum	NZ_CP020104.1
Kushneria_aurantia	ARNK01
Caldibacillus_debilis	ARVR01
Noviherbaspirillum_autotrophicum	JWJG01
Actinomyces_hordeovulneris	MQVS01
Mycobacterium_kubicae	LQPD01
Flavobacterium_enshiense	AVCS01
Dictyoglomus_thermophilum	NC_011297.1
Rhodothermus_profundi	FRAU01
Tropicibacter_naphthalenivorans	FWXX01
Caedimonas_varicaedens	BBVC01
Aequorivita_capsosiphonis	AUBG01
Streptococcus_porci	AUIP01
Intrasporangium_chromatireducens	AWQS01
Bergeyella_zoohelcum	AGYA01
Anaerococcus_obesiensis	CAGV01
Geotoga_petraea	FMYV01
Isosphaera_pallida	NC_014962.1
Thermoplasma_acidophilum	NC_002578.1
Sphingopyxis_baekryungensis	ATUR01
Colwellia_chukchiensis	NBOC01
Desulfosporosinus_meridiei	NC_018515.1
Cyanobacterium_aponinum	NC_019776.1
Mycolicibacterium_vaccae	NZ_CP011491.1
Methylocella_silvestris	NC_011666.1
Staphylococcus_saprophyticus	JUTO01
Ohtaekwangia_koreensis	FUZU01
Azospirillum_halopraeferens	AUCF01
Ochrobactrum_anthropi	NC_009668.1
Devosia_psychrophila	LAPV01
Geodermatophilus_africanus	FNOT01
Legionella_steelei	LNYY01
Helicobacter_mustelae	NC_013949.1
Mobilicoccus_pelagius	BAFE01
Devosia_soli	LAJG01
Bordetella_hinzii	NZ_CP012076.1
Methyloglobulus_morosus	AYLO01
Microlunatus_phosphovorus	NC_015635.1
Aquimarina_macrocephali	JACA01
Actinomyces_coleocanis	ACFG01
Pararhodospirillum_photometricum	NC_017059.1
secondary_endosymbiont_of_Trabutina_mannipara	NZ_LT594522.1
Zhouia_amylolytica	FPAG01
Saccharopolyspora_spinosa	AEYC01
Entomoplasma_lucivorax	JADH01
Pseudovibrio_axinellae	FOFM01
Neiella_marina	NGNS01
Borrelia_mayonii	NZ_CP015780.1
Ornithobacterium_rhinotracheale	NC_018016.1
Mycolicibacter_hiberniae	LQOZ01
Dialister_invisus	ACIM02
Desulfatirhabdium_butyrativorans	AUCU01
Thermococcus_kodakarensis	NC_006624.1
Sedimentitalea_nanhaiensis	AXBG01
Thorsellia_anophelis	FOHV01
Thermus_scotoductus	NC_014974.1
Streptococcus_pseudoporcinus	AEUY02
Streptomyces_sparsogenes	MAXF01
Atopobium_minutum	JQBO01
Lutibacter_oricola	FNNJ01
Lactobacillus_senmaizukei	BCWD01
Geobacter_bemidjiensis	NC_011146.1
Ureibacillus_thermosphaericus	AJIK01
Clostridium_sporosphaeroides	ARTA01
Chloroflexus_islandicus	LWQS01
Shewanella_loihica	NC_009092.1
Actinomyces_urogenitalis	ACFH01
Moraxella_lincolnii	MUYT01
Stappia_indica	MBQE01
Bifidobacterium_pseudolongum	NZ_CP007457.1
Porphyromonas_cangingivalis	BAKR01
Quasibacillus_thermotolerans	JWJE02
Glycomyces_harbinensis	FNAD01
Saccharomonospora_paurometabolica	AGIT02
Polynucleobacter_cosmopolitanus	NJGG01
Nodosilinea_nodulosa	ALVP01
Virgibacillus_alimentarius	JFBD01
Sphingorhabdus_flavimaris	NZ_CP022336.1
Aureimonas_phyllosphaerae	FOOA01
Tepidanaerobacter_acetatoxydans	NC_019954.2
Vibrio_tasmaniensis	NC_011753.2
Halorhodospira_halophila	NC_008789.1
Richelia_intracellularis	CAIY01
Mesorhizobium_ciceri	ASTL01
Meiothermus_cerbereus	JHVI01
Anaerotruncus_colihominis	ABGD02
Leucobacter_komagatae	JXSQ01
Afipia_birgiae	CAJQ02
Alistipes_obesi	CAHA01
Flavobacterium_frigoris	FOFZ01
Ruegeria_litorea	FWFO01
Coprococcus_comes	ABVR01
Lactobacillus_aviarius	AYZA01
Thermoflavimicrobium_dichotomicum	FORR01
Kocuria_palustris	NZ_CP012507.1
Pseudooceanicola_marinus	FWFN01
Borreliella_spielmanii	ABKB02
Veillonella_montpellierensis	AUFY01
Arthrobacter_woluwensis	FNSN01
Tatumella_saanichensis	ATMI01
Anaerophaga_thermohalophila	AEWI01
Mycolicibacterium_rutilum	NZ_LT629971.1
Streptobacillus_moniliformis	NC_013515.1
Pseudoalteromonas_ruthenica	AOPM01
Marinobacter_santoriniensis	APAT01
Nostoc_piscinale	NZ_CP012036.1
Geminisphaera_colitermitum	ABEA03
Agrococcus_casei	FUHU01
Libanicoccus_massiliensis	NZ_LT671675.1
Amycolatopsis_marina	FOKG01
Amphritea_atlantica	FOGB01
