Chryseobacterium hispalense
Chryseobacterium hominis
Chryseobacterium indologenes
Chryseobacterium koreense
Chryseobacterium molle
Chryseobacterium palustre
Chryseobacterium piperi
Chryseobacterium piscicola
Chryseobacterium polytrichastri
Chryseobacterium scophthalmum
Chryseobacterium soldanellicola
Chryseobacterium soli
Chryseobacterium solincola
Chryseobacterium taihuense
Chryseobacterium vrystaatense
Chryseobacterium wanjuense
Chryseobacterium zeae
Chryseolinea serpens
Chrysiogenes arsenatis
Chthoniobacter flavus
Chthonomonas calidirosea
Citreimonas salinaria
Citrobacter freundii
Citromicrobium bathyomarinum
Clavibacter michiganensis subsp. sepedonicus
Cloacibacillus evryensis
Cloacibacillus porcorum
Cloacibacterium normanense
Clostridiales bacterium
Clostridiisalibacter paucivorans
Clostridioides mangenotii
Clostridium aceticum
Clostridium acetireducens
Clostridium acidisoli
Clostridium akagii
Clostridium algidicarnis
Clostridium amylolyticum
Clostridium arbusti
Clostridium argentinense
Clostridium autoethanogenum
Clostridium baratii
Clostridium beijerinckii
Clostridium bornimense
Clostridium botulinum
Clostridium butyricum
Clostridium cadaveris
Clostridium carboxidivorans
Clostridium cavendishii
Clostridium celatum
Clostridium cellulovorans
Clostridium chauvoei
Clostridium chromiireducens
Clostridium cochlearium
Clostridium colicanis
Clostridium collagenovorans
Clostridium cylindrosporum
Clostridium disporicum
Clostridium estertheticum
Clostridium fallax
Clostridium felsineum
Clostridium formicaceticum
Clostridium frigidicarnis
Clostridium gasigenes
Clostridium grantii
Clostridium homopropionicum
Clostridium hydrogeniformans
Clostridium ihumii
Clostridium intestinale
Clostridium kluyveri
Clostridium lundense
Clostridium magnum
Clostridium merdae
Clostridium neonatale
Clostridium novyi
Clostridium oryzae
Clostridium paraputrificum
Clostridium pasteurianum
Clostridium perfringens
Clostridium phoceensis
Clostridium polynesiense
Clostridium puniceum
Clostridium saccharobutylicum
Clostridium saccharoperbutylacetonicum
Clostridium sartagoforme
Clostridium senegalense
Clostridium sulfidigenes
Clostridium taeniosporum
Clostridium tepidiprofundi
Clostridium tepidum
Clostridium tetani
Clostridium tetanomorphum
Clostridium thermobutyricum
Clostridium tyrobutyricum
Clostridium uliginosum
Clostridium ventriculi
[Clostridium] aerotolerans
[Clostridium] aminophilum
[Clostridium] asparagiforme
[Clostridium] bolteae
[Clostridium] cellulosi
[Clostridium] citroniae
[Clostridium] cocleatum
[Clostridium] dakarense
[Clostridium] fimetarium
[Clostridium] glycyrrhizinilyticum
[Clostridium] hiranonis
[Clostridium] hylemonae
[Clostridium] innocuum
[Clostridium] leptum
[Clostridium] methylpentosum
[Clostridium] paradoxum
[Clostridium] polysaccharolyticum
[Clostridium] populeti
[Clostridium] saccharogumia
[Clostridium] saccharolyticum
[Clostridium] scindens
[Clostridium] spiroforme
[Clostridium] sporosphaeroides
[Clostridium] symbiosum
[Clostridium] thermoalcaliphilum
[Clostridium] ultunense
[Clostridium] viride
Cnuella takakiae
Cnuibacter physcomitrellae
Cobetia crustatorum
Cobetia marina
Cognatishimia maritima
Cognatiyoonia koreensis
Cognatiyoonia sediminum
Cohaesibacter marisflavi
Cohnella kolymensis
Cohnella laeviribosi
Cohnella panacarvi
Cohnella thermotolerans
Coleofasciculus chthonoplastes
Colibacter massiliensis
Collimonas pratensis
Collinsella aerofaciens
Collinsella bouchesdurhonensis
Collinsella ihuae
Collinsella intestinalis
Collinsella phocaeensis
Collinsella stercoris
Collinsella tanakaei
[Collinsella] massiliensis
Colwellia aestuarii
Colwellia agarivorans
Colwellia chukchiensis
Colwellia marinimaniae
Colwellia mytili
Colwellia piezophila
Colwellia psychrerythraea
Comamonas aquatica
Comamonas badia
Comamonas composti
Comamonas granuli
Comamonas kerstersii
Comamonas serinivorans
Comamonas terrae
Comamonas terrigena
Comamonas testosteroni
Commensalibacter intestini
Conchiformibius kuhniae
Conchiformibius steedae
Conexibacter woesei
Congregibacter litoralis
Coprobacter fastidiosus
Coprobacter secundus
Coprococcus comes
Coprococcus eutactus
Coprothermobacter platensis
Coprothermobacter proteolyticus
Coraliomargarita akajimensis
Corallococcus coralloides
Coriobacterium glomerans
Corynebacterium accolens
Corynebacterium ammoniagenes
Corynebacterium appendicis
Corynebacterium aquilae
Corynebacterium argentoratense
Corynebacterium atypicum
Corynebacterium aurimucosum
Corynebacterium auriscanis
Corynebacterium bouchesdurhonense
Corynebacterium bovis
Corynebacterium callunae
Corynebacterium camporealensis
Corynebacterium capitovis
Corynebacterium casei
Corynebacterium caspium
Corynebacterium ciconiae
Corynebacterium coyleae
Corynebacterium crudilactis
Corynebacterium cystitidis
Corynebacterium deserti
Corynebacterium diphtheriae
Corynebacterium doosanense
Corynebacterium durum
Corynebacterium efficiens
Corynebacterium epidermidicanis
Corynebacterium falsenii
Corynebacterium flavescens
Corynebacterium fournierii
Corynebacterium frankenforstense
Corynebacterium freiburgense
Corynebacterium freneyi
Corynebacterium genitalium
Corynebacterium glucuronolyticum
Corynebacterium glyciniphilum
Corynebacterium halotolerans
Corynebacterium humireducens
Corynebacterium ihumii
Corynebacterium imitans
Corynebacterium jeddahense
Corynebacterium jeikeium
Corynebacterium kroppenstedtii
Corynebacterium kutscheri
Corynebacterium lactis
Corynebacterium lipophiloflavum
Corynebacterium lubricantis
Corynebacterium marinum
Corynebacterium maris
Corynebacterium massiliense
Corynebacterium mastitidis
Corynebacterium matruchotii
Corynebacterium mustelae
Corynebacterium mycetoides
Corynebacterium nuruki
Corynebacterium oculi
Corynebacterium otitidis
Corynebacterium phocae
Corynebacterium phoceense
Corynebacterium pilosum
Corynebacterium pollutisoli
Corynebacterium provencense
Corynebacterium pseudodiphtheriticum
Corynebacterium pseudotuberculosis
Corynebacterium pyruviciproducens
Corynebacterium renale
Corynebacterium resistens
Corynebacterium riegelii
Corynebacterium simulans
Corynebacterium singulare
Corynebacterium sphenisci
Corynebacterium spheniscorum
Corynebacterium sputi
Corynebacterium stationis
Corynebacterium terpenotabidum
Corynebacterium testudinoris
Corynebacterium timonense
Corynebacterium tuscaniense
Corynebacterium ulceribovis
Corynebacterium urealyticum
Corynebacterium ureicelerivorans
Corynebacterium urinapleomorphum
Corynebacterium uterequi
Corynebacterium variabile
Corynebacterium vitaeruminis
Corynebacterium xerosis
Couchioplanes caeruleus
Coxiella endosymbiont of Amblyomma americanum
Crenobacter luteus
Crenotalea thermophila
Crenothrix polyspora
Criblamydia sequanensis
Cribrihabitans marinus
Crinalium epipsammum
Croceibacter atlanticus
Croceicoccus marinus
Croceicoccus mobilis
Croceicoccus naphthovorans
Croceicoccus pelagius
Croceitalea dokdonensis
Croceivirga radicis
Crocinitomix catalasitica
Crocosphaera watsonii
Cronobacter sakazakii
Crossiella equi
Cruoricaptor ignavus
Cryobacterium arcticum
Cryobacterium flavum
Cryobacterium psychrotolerans
Cryobacterium roopkundense
Cryptobacterium curtum
Cryptosporangium arvum
Cryptosporangium aurantiacum
Cucumibacter marinus
Culturomica massiliensis
Cuniculiplasma divulgatum
Cupriavidus basilensis
Cupriavidus gilardii
Cupriavidus metallidurans
Cupriavidus necator
Cupriavidus pauculus
Curtobacterium ammoniigenes
Curtobacterium flaccumfaciens
Curtobacterium pusillum
Curvibacter delicatus
Curvibacter lanceolatus
Cutibacterium acnes
Cutibacterium avidum
Cutibacterium granulosum
Cyanobacterium aponinum
cyanobacterium endosymbiont of Epithemia turgida
cyanobacterium PCC 7702
Cyanobium gracile
Cyclobacterium halophilum
Cyclobacterium lianum
Cyclobacterium marinum
Cyclobacterium qasimii
Cycloclasticus pugetii
Cylindrospermopsis raciborskii
Cylindrospermum stagnale
Cystobacter fuscus
Cytophaga aurantiaca
Cytophaga hutchinsonii
Dactylococcopsis salina
Dactylosporangium aurantiacum
Dakarella massiliensis
Dasania marina
Dechloromonas agitata
Dechloromonas aromatica
Dechloromonas denitrificans
Deefgea rivuli
Deferribacter desulfuricans
Deferrisoma camini
Defluviimonas alba
Defluviimonas indica
Defluviitalea phaphyphila
Defluviitoga tunisiensis
Dehalobacter restrictus
Dehalobacterium formicoaceticum
Dehalococcoides mccartyi
Dehalogenimonas alkenigignens
Dehalogenimonas formicexedens
Dehalogenimonas lykanthroporepellens
Deinococcus apachensis
Deinococcus deserti
Deinococcus ficus
Deinococcus frigens
Deinococcus geothermalis
Deinococcus gobiensis
Deinococcus hopiensis
Deinococcus indicus
Deinococcus maricopensis
Deinococcus marmoris
Deinococcus misasensis
Deinococcus murrayi
Deinococcus peraridilitoris
Deinococcus phoenicis
Deinococcus pimensis
Deinococcus proteolyticus
Deinococcus puniceus
Deinococcus reticulitermitis
Deinococcus soli Cha et al. 2016
Deinococcus swuensis
Deinococcus wulumuqiensis
Delftia acidovorans
Demequina aestuarii
Demequina aurantiaca
Demequina flava
Demequina globuliformis
Demequina lutea
Demequina salsinemoris
Demequina sediminicola
Demetria terragena
Dendrosporobacter quercicolus
Denitrobacterium detoxificans
Denitrovibrio acetiphilus
Dermabacter vaginalis
Dermacoccus nishinomiyaensis
Dermatophilus congolensis
Derxia gummosa
Derxia lacustris
Desemzia incerta
Desnuesiella massiliensis
Desulfacinum hydrothermale
Desulfacinum infernum
Desulfallas alcoholivorax
Desulfallas geothermicus
Desulfallas gibsoniae
Desulfamplus magnetovallimortis
Desulfarculus baarsii
Desulfatibacillum aliphaticivorans
Desulfatiglans anilini
Desulfatirhabdium butyrativorans
Desulfatitalea tepidiphila
Desulfitibacter alkalitolerans
Desulfitobacterium dehalogenans
Desulfitobacterium dichloroeliminans
Desulfitobacterium hafniense
Desulfitobacterium metallireducens
Desulfobacca acetoxidans
Desulfobacter curvatus
Desulfobacter postgatei
Desulfobacter vibrioformis
Desulfobacterium autotrophicum
Desulfobacterium vacuolatum
Desulfobacula toluolica
Desulfobulbus elongatus
Desulfobulbus japonicus
Desulfobulbus mediterraneus
Desulfobulbus propionicus
Desulfocapsa sulfexigens
Desulfocarbo indianensis
Desulfococcus multivorans
Desulfococcus oleovorans
Desulfocurvus vexinensis
Desulfofarcimen acetoxidans
Desulfofarcimen intricatum
Desulfofundulus thermocisternus
Desulfofundulus thermosubterraneus
Desulfofustis glycolicus
Desulfohalobium retbaense
Desulfohalotomaculum alkaliphilum
Desulfoluna spongiiphila
Desulfomicrobium baculatum
Desulfomicrobium escambiense
Desulfomicrobium orale
Desulfomonile tiedjei
Desulfonatronospira thiodismutans
Desulfonatronovibrio hydrogenovorans
Desulfonatronovibrio magnus
Desulfonatronum lacustre
Desulfonatronum thioautotrophicum
Desulfonatronum thiosulfatophilum
Desulfonauticus submarinus
Desulfonispora thiosulfatigenes
Desulfopila aestuarii
Desulfoplanes formicivorans
Desulforegula conservatrix
Desulforhopalus singaporensis
Desulfosarcina cetonica
Desulfospira joergensenii
Desulfosporosinus acididurans
Desulfosporosinus acidiphilus
Desulfosporosinus lacus
Desulfosporosinus meridiei
Desulfosporosinus orientis
Desulfosporosinus youngiae
Desulfotalea psychrophila
Desulfotignum balticum
Desulfotomaculum aeronauticum
Desulfallas arcticus
Desulfotomaculum copahuensis
Desulfotomaculum ferrireducens
Desulfotomaculum hydrothermale
Desulfotomaculum nigrificans
Desulfotomaculum putei
Desulfotomaculum reducens
Desulfotomaculum ruminis
[Desulfotomaculum] guttoideum
Desulfovermiculus halophilus
Desulfovibrio africanus
Desulfovibrio alaskensis
Desulfovibrio alcoholivorans
Desulfovibrio alkalitolerans
Desulfovibrio aminophilus
Desulfovibrio bastinii
Desulfovibrio bizertensis
Desulfovibrio brasiliensis
Desulfovibrio magneticus
Desulfovibrio cuneatus
Desulfovibrio desulfuricans
Desulfovibrio desulfuricans ND132
Desulfovibrio fairfieldensis
Desulfovibrio ferrireducens
Desulfovibrio frigidus
Desulfovibrio fructosivorans
Desulfovibrio gigas
Desulfovibrio gracilis
Desulfovibrio hydrothermalis
Desulfovibrio inopinatus
Desulfovibrio legallii
Desulfovibrio litoralis
Desulfovibrio longus
Desulfovibrio mexicanus
Desulfovibrio oxyclinae
Desulfovibrio piger
Desulfovibrio putealis
Desulfovibrio salexigens
Desulfovibrio vulgaris
Desulfovibrio zosterae
Desulfovirgula thermocuniculi
Desulfurella acetivorans
Desulfurella amilsii
Desulfuribacillus alkaliarsenatis
Desulfuribacillus stibiiarsenatis
Desulfurispirillum indicum
Desulfurispora thermophila
Desulfurivibrio alkaliphilus
Desulfurobacterium atlanticum
Desulfurobacterium indicum
Desulfurobacterium thermolithotrophum
Desulfurococcus amylolyticus
Desulfurococcus mucosus
Desulfuromonas acetexigens
Desulfuromonas acetoxidans
Desulfuromonas soudanensis
Desulfuromonas thiophila
Desulfuromusa kysingii
Dethiobacter alkaliphilus
Dethiosulfatarculus sandiegensis
Dethiosulfovibrio peptidovorans
Dethiosulfovibrio salsuginis
Devosia chinhatensis
Devosia crocina
Devosia enhydra
Devosia epidermidihirudinis
Devosia geojensis
Devosia insulae
Devosia limi
Devosia lucknowensis
Devosia psychrophila
Devosia riboflavina
Devosia soli
Devriesea agamarum
Dialister invisus
Dialister micraerophilus
Dialister pneumosintes
Dialister succinatiphilus
Diaphorobacter polyhydroxybutyrativorans
Dichelobacter nodosus
Dickeya paradisiaca
Dickeya solani
Dickeya zeae
Dictyoglomus thermophilum
Dielma fastidiosa
Dietzia alimentaria
Dietzia maris
Dietzia timorensis
Dinoroseobacter shibae
Diplorickettsia massiliensis
Dissulfuribacter thermophilus
Dokdonella immobilis
Dokdonella koreensis
Dokdonia donghaensis
Dokdonia pacifica
Dolichospermum circinale
Dolosicoccus paucivorans
Dolosigranulum pigrum
Domibacillus aminovorans
Domibacillus antri
Domibacillus enclensis
Domibacillus indicus
Domibacillus tundrae
Donghicola eburneus
Dorea formicigenerans
Dorea longicatena
Draconibacterium orientale
Dubosiella newyorkensis
Duganella sacchari
Duganella zoogloeoides
Duodenibacillus massiliensis
Dyadobacter alkalitolerans
Dyadobacter crusticola
Dyadobacter fermentans
Dyadobacter koreensis
Dyadobacter tibetensis
Dyella japonica
Dyella jiangningensis
Dyella thiooxydans
Dysgonomonas capnocytophagoides
Dysgonomonas gadei
Dysgonomonas macrotermitis
Dysgonomonas mossii
Echinicola pacifica
Echinicola vietnamensis
Ectothiorhodosinus mongolicus
Ectothiorhodospira haloalkaliphila
Ectothiorhodospira magna
Ectothiorhodospira marina
Ectothiorhodospira mobilis
Edaphobacillus lindanitolerans
Edaphobacter aggregans
Edwardsiella anguillarum
Effusibacillus pohliae
Eggerthella lenta
Eggerthia catenaformis
Ehrlichia canis
Ehrlichia chaffeensis
Ehrlichia minasensis
Ehrlichia muris
Ehrlichia ruminantium
Eikenella corrodens
Eisenbergiella tayi
Eisenibacter elegans
Ekhidna lutea
Elioraea tepidiphila
Elizabethkingia anophelis
Elstera litoralis
Elusimicrobium minutum
Emergencia timonensis
Empedobacter brevis
Endomicrobium proavitum
endosymbiont 'TC1' of Trimyema compressum
Bathymodiolus septemdierum thioautotrophic gill symbiont
endosymbiont of Ridgeia piscesae
endosymbiont of unidentified scaly snail isolate Monju
Endozoicomonas atrinae
Endozoicomonas elysicola
Endozoicomonas montiporae
Endozoicomonas numazuensis
Enhydrobacter aerosaccus
Enorma massiliensis phI
Ensifer adhaerens
Ensifer aridi
Ensifer sojae
Enteractinococcus helveticum
Enterobacter hormaechei
Enterobacter kobei
[Enterobacter] lignolyticus
Enterococcus aquimarinus
Enterococcus asini
Enterococcus canis
Enterococcus casseliflavus
Enterococcus cecorum
Enterococcus columbae
Enterococcus devriesei
Enterococcus dispar
Enterococcus faecalis
Enterococcus gilvus
Enterococcus haemoperoxidus
Enterococcus hermanniensis
Enterococcus hirae
Enterococcus italicus
Enterococcus malodoratus
Enterococcus massiliensis
Enterococcus mundtii
Enterococcus pallens
Enterococcus phoeniculicola
Enterococcus pseudoavium
Enterococcus rivorum
Enterococcus saccharolyticus
Enterococcus sulfureus
Enterococcus thailandicus
Enterorhabdus caecimuris
Enterorhabdus mucosicola
Enterovibrio calviensis
Enterovibrio coralii
Enterovibrio nigricans
Enterovibrio norvegicus
Enterovibrio pacificus
Entomoplasma lucivorax
Entomoplasma luminosum
Entomoplasma melaleucae
Entomoplasma somnilux
Epibacterium mobile
Epibacterium multivorans
Epibacterium ulvae
Eremococcus coleocola
Erwinia amylovora
Erwinia billingiae
Erwinia gerundensis
Erwinia iniecta
Erwinia mallotivora
Erwinia oleae
Erwinia persicina
Erwinia toletana
Erwinia tracheiphila
[Erwinia] teleogrylli
Erysipelatoclostridium ramosum
Erysipelothrix larvae
Erysipelothrix rhusiopathiae
Erythrobacter atlanticus
Erythrobacter citreus
Erythrobacter flavus
Erythrobacter gangjinensis
Erythrobacter litoralis
Erythrobacter longus
Erythrobacter luteus
Erythrobacter marinus
Erythrobacter nanhaisediminis
Erythrobacter vulgaris
Ethanoligenens harbinense
Eubacterium aggregans
[Eubacterium] brachy
Eubacterium coprostanoligenes
Eubacterium limosum
[Eubacterium] nodatum
Eubacterium oxidoreducens
Eubacterium plexicaudatum
Eubacterium pyruvativorans
Eubacterium ramulus
Eubacterium ruminantium
[Eubacterium] saphenum
[Eubacterium] sulci
Eubacterium uniforme
Eubacterium ventriosum
Eubacterium xylanophilum
[Eubacterium] cellulosolvens
[Eubacterium] eligens
[Eubacterium] hallii
[Eubacterium] rectale
[Eubacterium] siraeum
[Eubacterium] yurii
Eudoraea adriatica
Euryhalocaulis caribicus
Exiguobacterium aurantiacum
Exiguobacterium sibiricum
Ezakiella massiliensis
Fabibacter misakiensis
Fabibacter pacificus
Facklamia hominis
Facklamia ignava
Facklamia languida
Facklamia miroungae
Facklamia sourekii
Faecalibacterium prausnitzii
Faecalibaculum rodentium
Faecalicatena contorta
Faecalicatena fissicatena
Faecalicoccus pleomorphus
Faecalitalea cylindroides
Fangia hongkongensis
Fenollaria massiliensis
Fenollaria timonensis
Ferrimicrobium acidiphilum
Ferrimonas balearica
Ferrimonas futtsuensis
Ferrimonas kyonanensis
Ferrimonas marina
Ferrimonas senticii
Ferriphaselus amnicola
Ferrithrix thermotolerans
Ferroglobus placidus
Ferroplasma acidarmanus
Ferrovum myxofaciens
Fervidicella metallireducens
Fervidicola ferrireducens
Fervidobacterium changbaicum
Fervidobacterium gondwanense
Fervidobacterium nodosum
Fervidobacterium pennivorans
Fervidobacterium thailandense
Fibrella aestuarina
Fibrisoma limi
Fibrobacter intestinalis
Fibrobacter succinogenes
Fictibacillus enclensis
Fictibacillus gelatini
Fictibacillus macauensis
Fictibacillus phosphorivorans
filamentous cyanobacterium ESFC-1
Filifactor alocis
Filimonas lacunae
Filomicrobium insigne
Fimbriiglobus ruber
Fimbriimonas ginsengisoli
Finegoldia magna
Fischerella thermalis
Flagellimonas eckloniae
Flagellimonas flava
Flammeovirga pacifica
Flaviflexus massiliensis
Flavihumibacter petaseus
Flavihumibacter solisilvae
Flaviramulus basaltis
Flaviramulus ichthyoenteri
Flavisolibacter ginsengisoli
Flavobacterium akiainvivens
Flavobacterium antarcticum
Flavobacterium aquatile
Flavobacterium beibuense
Flavobacterium branchiophilum
Flavobacterium caeni
Flavobacterium cauense
Flavobacterium columnare
Flavobacterium crassostreae
Flavobacterium daejeonense
Flavobacterium degerlachei
Flavobacterium enshiense
Flavobacterium filum
Flavobacterium fluvii
Flavobacterium fontis
Flavobacterium frigoris
Flavobacterium gelidilacus
Flavobacterium gilvum
Flavobacterium granuli
Flavobacterium haoranii
Flavobacterium hydatis
Flavobacterium indicum
Flavobacterium johnsoniae
Flavobacterium marinum
Flavobacterium noncentrifugens
Flavobacterium rivuli
Flavobacterium saccharophilum
Flavobacterium sasangense
Flavobacterium seoulense
Flavobacterium sinopsychrotolerans
Flavobacterium soli
Flavobacterium subsaxonicum
Flavobacterium succinicans
Flavobacterium suncheonense
Flavobacterium terrae
Flavobacterium terrigena
Flavobacterium ummariense
Flavobacterium urocaniciphilum
Flavobacterium xueshanense
Flavonifractor plautii
Flectobacillus major
Flexibacter flexilis
Flexilinea flocculi
Flexistipes sinusarabici
Flexithrix dorotheae
Fluoribacter dumoffii
Fluviicola taffensis
Fodinicurvata sediminis
Fontibacillus panacisegetis
Fontimonas thermophila
Formivibrio citricus
Formosa agariphila
Formosa algae
Formosa haliotis
Fortiea contorta
Fournierella massiliensis
Francisella halioticida
Francisella persica
Francisella philomiragia
Franconibacter pulveris
Frankia alni
Frankia casuarinae
Frankia discariae
Frankia elaeagni
Frankia inefficax
Frankia symbiont of Datisca glomerata
Frateuria aurantia
Frateuria terrea
Friedmanniella flava
Friedmanniella luteola
Friedmanniella sagamiharensis
Frischella perrara
Fructobacillus durionis
Fructobacillus ficulneus
Fructobacillus fructosus
Fructobacillus pseudoficulneus
Fuerstia marisgermanicae
Fulvimarina manganoxydans
Fulvimarina pelagi
Fulvivirga imtechensis
Fusicatenibacter saccharivorans
Fusobacterium massiliense
Fusobacterium mortiferum
Fusobacterium necrophorum
Fusobacterium nucleatum
Fusobacterium perfoetens
Fusobacterium periodonticum
Fusobacterium russii
Fusobacterium ulcerans
Gaetbulibacter saemankumensis
Galbibacter marinus
Gallaecimonas xiamenensis
Gallibacterium anatis
Gallionella capsiferriformans
Garciella nitratireducens
Gardnerella vaginalis
Gayadomonas joobiniege
Gelidibacter algens
Gelidibacter mesophilus
Gemella asaccharolytica
Gemella bergeri
Gemella haemolysans
Gemella sanguinis
Geminicoccus roseus
Geminisphaera colitermitum
Geminocystis herdmanii
Gemmata obscuriglobus
Gemmatimonas aurantiaca
Gemmatimonas phototrophica
Gemmiger formicilis
Gemmobacter aquatilis
Gemmobacter megaterium
Gemmobacter nectariphilus
Geoalkalibacter ferrihydriticus
Geoalkalibacter subterraneus
Geobacillus icigianus
Geobacillus thermodenitrificans
Geobacillus thermoleovorans
Geobacter bemidjiensis
Geobacter daltonii
Geobacter lovleyi
Geobacter metallireducens
Geobacter pickeringii
Geobacter uraniireducens
Geodermatophilus africanus
Geodermatophilus amargosae
Geodermatophilus nigrescens
Geodermatophilus obscurus
Geodermatophilus pulveris
Geodermatophilus ruber
Geodermatophilus saharensis
Geodermatophilus siccatus
Geodermatophilus telluris
Geofilum rubicundum
Geoglobus acetivorans
Geoglobus ahangari
Geopsychrobacter electrodiphilus
Geosporobacter ferrireducens
Geothrix fermentans
Geotoga petraea
Giesbergeria anulus
Gilliamella apicola
Gillisia limnaea
Gillisia marina
Gilvimarinus agarilyticus
Gilvimarinus chinensis
Gilvimarinus polysaccharolyticus
Gimesia maris
Glaciecola nitratireducens
Glaciecola pallidula
Glaciecola punicea
Glaciibacter superstes
Glaesserella parasuis
Globicatella sulfidifaciens
Gloeobacter kilaueensis
Gloeomargarita lithophora
Gluconacetobacter diazotrophicus
Gluconobacter morbifer
Gluconobacter oxydans
Glutamicibacter arilaitensis
Glutamicibacter halophytocola
Glutamicibacter mysorens
Glycomyces arizonensis
Glycomyces harbinensis
Glycomyces sambucus
Glycomyces tenuis
Gordonia aichiensis
Gordonia amarae
Gordonia araii
Gordonia bronchialis
Gordonia desulfuricans
Gordonia effusa
Gordonia hirsuta
Gordonia hydrophobica
Gordonia kroppenstedtii
Gordonia malaquae
Gordonia neofelifaecis
Gordonia paraffinivorans
Gordonia polyisoprenivorans
Gordonia rhizosphera
Gordonia shandongensis
Gordonia sihwensis
Gordonia soli
Gordonia sputi
Gordonia terrae
Gordonia westfalica
Gordonibacter massiliensis
Gordonibacter pamelaeae
Gorillibacterium massiliense
Gottschalkia acidurici
Gottschalkia purinilytica
Gracilibacillus boraciitolerans
Gracilibacillus halophilus
Gracilibacillus kekensis
Gracilibacillus lacisalsi
Gracilibacillus orientalis
Gracilibacillus timonensis
Gracilibacillus ureilyticus
Gracilimonas tropica
Gramella flava
Gramella forsetii
Gramella portivictoriae
Granulibacter bethesdensis
Granulicatella adiacens
Granulicatella balaenopterae
Granulicatella elegans
Granulicella mallensis
Granulicella pectinivorans
Granulicella rosea
Granulicella tundricola
Granulicoccus phenolivorans
Granulosicoccus antarcticus
Grimontia hollisae
Grimontia indica
Gryllotalpicola ginsengisoli
Gulbenkiania indica
Gulosibacter molinativorax
Gynuella sunshinyii
Haematobacter massiliensis
Haematomicrobium sanguinis
Haematospirillum jordaniae
Haemophilus haemoglobinophilus
Haemophilus paracuniculus
Haemophilus sputorum
[Haemophilus] ducreyi
[Haemophilus] felis
Hahella chejuensis
Hahella ganghwensis
Haladaptatus cibarius
Haladaptatus paucihalophilus
Halalkalibacillus halophilus
Halalkalicoccus jeotgali
Halalkalicoccus paucihalophilus
Halanaeroarchaeum sulfurireducens
Halanaerobium congolense
Halanaerobium hydrogeniformans
Halanaerobium kushneri
Halanaerobium praevalens
Halanaerobium saccharolyticum
Halanaerobium salsuginis
Halapricum salinum
Halarchaeum acidiphilum
Halarsenatibacter silvermanii
Haliea salexigens
Halioglobus japonicus
Halioglobus pacificus
Haliscomenobacter hydrossis
Haloactinobacterium album
Haloarchaeobius iranensis
haloarchaeon 3A1_DGR
Haloarcula hispanica
Haloarcula vallismortis
Halobacillus halophilus
Halobacillus hunanensis
Halobacillus karajensis
Halobacillus kuroshimensis
Halobacillus mangrovi
Halobacillus massiliensis
Halobacillus salinus
Halobacteriovorax marinus
Halobacterium hubeiense
Halobacterium jilantaiense
Halobacterium salinarum
Halobacteroides halobius
Halobaculum gomorrense
Halobellus clavatus
Halobellus rufus
Halobiforma lacisalsi
Halobiforma nitratireducens
Halococcus agarilyticus
Halococcus hamelinensis
Halococcus morrhuae
Halococcus saccharolyticus
Halococcus salifodinae
Halococcus sediminicola
Halococcus thailandensis
Halocynthiibacter arcticus
Halocynthiibacter namhaensis
Halodesulfovibrio aestuarii
Halodesulfovibrio marinisediminis
Halodesulfurarchaeum formicicum
Haloechinothrix alba
Haloferax elongans
Haloferax mediterranei
Haloferax mucosum
Haloferax volcanii
Halofilum ochraceum
Halogeometricum borinquense
Halogeometricum limi
Halogeometricum pallidum
Halogeometricum rufum
Haloglycomyces albus
Halogranum amylolyticum
Halogranum gelatinilyticum
Halogranum salarium
Halohasta litchfieldiae
Halolactibacillus alkaliphilus
Halolactibacillus miurensis
Halolamina pelagica
Halolamina rubra
Halolamina sediminis
Halomicrobium mukohataei
Halomicrobium zhouii
Halomicronema hongdechloris
Halomonas aestuarii
Halomonas anticariensis
Halomonas boliviensis
Halomonas campaniensis
Halomonas chromatireducens
Halomonas cupida
Halomonas daqiaonensis
Halomonas desiderata
Halomonas elongata
Halomonas gudaonensis
Halomonas halocynthiae
Halomonas halodenitrificans
Halomonas huangheensis
Halomonas ilicicola
Halomonas jeotgali
Halomonas korlensis
Halomonas lutea
Halomonas muralis
Halomonas pantelleriensis
Halomonas saccharevitans
Halomonas salina
Halomonas shengliensis
Halomonas smyrnensis
Halomonas subglaciescola
Halomonas subterranea
Halomonas taeanensis
Halomonas utahensis
Halomonas xinjiangensis
Halomonas zincidurans
Halonatronum saccharophilum
Haloparvum sedimenti
Halopelagius inordinatus
Halopelagius longus
Halopenitus malekzadehii
halophilic archaeon DL31
Halopiger djelfimassiliensis
Halopiger goleimassiliensis
Halopiger salifodinae
Halopiger xanaduensis
Haloplanus natans
Haloplanus vescus
Haloplasma contractile
Haloprofundus marisrubri
Haloquadratum walsbyi
Halorhabdus tiamatea
Halorhabdus utahensis
Halorhodospira halophila
Halorientalis persicus
Halorientalis regularis
Halorubrum aidingense
Halorubrum californiense
Halorubrum coriense
Halorubrum halophilum
Halorubrum kocurii
Halorubrum lacusprofundi
Halorubrum lipolyticum
Halorubrum sodomense
Halorubrum tebenquichense
Halorubrum tropicale
Halorubrum vacuolatum
Halosimplex carlsbadense
Halostagnicola kamekurae
Halostagnicola larsenii
Halotalea alkalilenta
Haloterrigena daqingensis
Haloterrigena limicola
Haloterrigena saccharevitans
Haloterrigena turkmenica
Halothermothrix orenii
